1, 1, 6.2831853071795853, 1, 216029.0000000000291038
3, 1, 6.2831853071795853, 1, 216040.0000000000291038
21, 1, 6.2831853071795853, 1, 216060.0000000000000000
39, 1, 6.2831853071795853, 1, 216080.0000000000000000
57, 1, 6.2831853071795853, 1, 216100.0000000000291038
75, 1, 6.2831853071795853, 1, 216120.0000000000000000
93, 1, 6.2831853071795853, 1, 216140.0000000000291038
111, 1, 6.2831853071795853, 1, 216160.0000000000291038
129, 1, 6.2831853071795853, 1, 216180.0000000000000000
147, 1, 6.2831853071795853, 1, 216200.0000000000291038
165, 1, 6.2831853071795853, 1, 216220.0000000000291038
183, 1, 6.2831853071795853, 1, 216240.0000000000000000
201, 1, 6.2831853071795853, 1, 216260.0000000000291038
219, 1, 6.2831853071795853, 1, 216280.0000000000000000
237, 1, 6.2831853071795853, 1, 216300.0000000000000000
255, 1, 6.2831853071795853, 1, 216320.0000000000291038
273, 1, 6.2831853071795853, 1, 216340.0000000000000000
291, 1, 6.2831853071795853, 1, 216360.0000000000000000
309, 1, 6.2831853071795853, 1, 216380.0000000000291038
327, 1, 6.2831853071795853, 1, 216400.0000000000000000
345, 1, 6.2831853071795853, 1, 216420.0000000000291038
363, 1, 6.2831853071795853, 1, 216439.0000000000291038
381, 1, 6.2831853071795853, 1, 216460.0000000000000000
399, 1, 6.2831853071795853, 1, 216480.0000000000291038
417, 1, 6.2831853071795853, 1, 216500.0000000000000000
435, 1, 6.2831853071795853, 1, 216520.0000000000000000
453, 1, 6.2831853071795853, 1, 216540.0000000000291038
471, 1, 6.2831853071795853, 1, 216560.0000000000000000
489, 1, 6.2831853071795853, 1, 216580.0000000000000000
507, 1, 6.2831853071795853, 1, 216600.0000000000291038
525, 1, 6.2831853071795853, 1, 216620.0000000000000000
543, 1, 6.2831853071795853, 1, 216638.0000000000000000
561, 1, 6.2831853071795853, 1, 216660.0000000000291038
579, 1, 6.2831853071795853, 1, 216680.0000000000000000
597, 1, 6.2831853071795853, 1, 216700.0000000000291038
615, 1, 6.2831853071795853, 1, 216720.0000000000291038
633, 1, 6.2831853071795853, 1, 216740.0000000000000000
651, 1, 6.2831853071795853, 1, 216760.0000000000291038
669, 1, 6.2831853071795853, 1, 216780.0000000000000000
687, 1, 6.2831853071795853, 1, 216800.0000000000000000
705, 1, 6.2831853071795853, 1, 216820.0000000000291038
723, 1, 6.2831853071795853, 1, 216840.0000000000000000
741, 1, 6.2831853071795853, 1, 216860.0000000000000000
759, 1, 6.2831853071795853, 1, 216880.0000000000291038
777, 1, 6.2831853071795853, 1, 216900.0000000000000000
795, 1, 6.2831853071795853, 1, 216920.0000000000291038
813, 1, 6.2831853071795853, 1, 216940.0000000000291038
831, 1, 6.2831853071795853, 1, 216960.0000000000000000
849, 1, 6.2831853071795853, 1, 216981.0000000000291038
867, 1, 6.2831853071795853, 1, 217000.0000000000000000
889, 1, 6.2831853071795853, 1, 217030.0000000000000000
907, 1, 6.2831853071795853, 1, 217040.0000000000291038
929, 1, 6.2831853071795853, 1, 217060.0000000000000000
947, 1, 6.2831853071795853, 1, 217080.0000000000000000
971, 1, 6.2831853071795853, 1, 217100.0000000000291038
989, 1, 6.2831853071795853, 1, 217120.0000000000000000
1011, 1, 6.2831853071795853, 1, 217140.0000000000291038
1029, 1, 6.2831853071795853, 1, 217160.0000000000291038
1051, 1, 6.2831853071795853, 1, 217180.0000000000000000
1069, 1, 6.2831853071795853, 1, 217200.0000000000291038
1093, 1, 6.2831853071795853, 1, 217221.0000000000000000
1111, 1, 6.2831853071795853, 1, 217240.0000000000000000
1133, 1, 6.2831853071795853, 1, 217260.0000000000291038
1151, 1, 6.2831853071795853, 1, 217280.0000000000000000
1175, 1, 6.2831853071795853, 1, 217300.0000000000000000
1193, 1, 6.2831853071795853, 1, 217320.0000000000291038
1215, 1, 6.2831853071795853, 1, 217337.0000000000291038
1233, 1, 6.2831853071795853, 1, 217360.0000000000000000
1255, 1, 6.2831853071795853, 1, 217380.0000000000291038
1273, 1, 6.2831853071795853, 1, 217400.0000000000000000
1297, 1, 6.2831853071795853, 1, 217420.0000000000291038
1315, 1, 6.2831853071795853, 1, 217440.0000000000291038
1337, 1, 6.2831853071795853, 1, 217460.0000000000000000
1355, 1, 6.2831853071795853, 1, 217480.0000000000291038
1377, 1, 6.2831853071795853, 1, 217500.0000000000000000
1395, 1, 6.2831853071795853, 1, 217520.0000000000000000
1419, 1, 6.2831853071795853, 1, 217540.0000000000291038
1437, 1, 6.2831853071795853, 1, 217560.0000000000000000
1459, 1, 6.2831853071795853, 1, 217580.0000000000000000
1477, 1, 6.2831853071795853, 1, 217600.0000000000291038
1499, 1, 6.2831853071795853, 1, 217620.0000000000000000
1517, 1, 6.2831853071795853, 1, 217640.0000000000291038
1539, 1, 6.2831853071795853, 1, 217660.0000000000291038
1557, 1, 6.2831853071795853, 1, 217680.0000000000000000
1581, 1, 6.2831853071795853, 1, 217700.0000000000291038
1599, 1, 6.2831853071795853, 1, 217720.0000000000291038
1621, 1, 6.2831853071795853, 1, 217740.0000000000000000
1639, 1, 6.2831853071795853, 1, 217760.0000000000291038
1661, 1, 6.2831853071795853, 1, 217780.0000000000000000
1679, 1, 6.2831853071795853, 1, 217801.0000000000291038
1703, 1, 6.2831853071795853, 1, 217820.0000000000291038
1721, 1, 6.2831853071795853, 1, 217840.0000000000000000
1743, 1, 6.2831853071795853, 1, 217860.0000000000000000
1761, 1, 6.2831853071795853, 1, 217880.0000000000291038
1783, 1, 6.2831853071795853, 1, 217900.0000000000000000
1801, 1, 6.2831853071795853, 1, 217920.0000000000291038
1825, 1, 6.2831853071795853, 1, 217940.0000000000291038
1843, 1, 6.2831853071795853, 1, 217959.0000000000000000
1865, 1, 6.2831853071795853, 1, 217980.0000000000291038
1883, 1, 6.2831853071795853, 1, 218000.0000000000000000
1907, 1, 6.2831853071795853, 1, 218020.0000000000000000
1925, 1, 6.2831853071795853, 1, 218040.0000000000291038
1947, 1, 6.2831853071795853, 1, 218060.0000000000000000
1965, 1, 6.2831853071795853, 1, 218080.0000000000000000
1987, 1, 6.2831853071795853, 1, 218100.0000000000291038
2005, 1, 6.2831853071795853, 1, 218120.0000000000000000
2029, 1, 6.2831853071795853, 1, 218140.0000000000291038
2047, 1, 6.2831853071795853, 1, 218160.0000000000291038
2069, 1, 6.2831853071795853, 1, 218180.0000000000000000
2087, 1, 6.2831853071795853, 1, 218200.0000000000291038
2109, 1, 6.2831853071795853, 1, 218220.0000000000291038
2127, 1, 6.2831853071795853, 1, 218240.0000000000000000
2151, 1, 6.2831853071795853, 1, 218260.0000000000291038
2169, 1, 6.2831853071795853, 1, 218280.0000000000000000
2191, 1, 6.2831853071795853, 1, 218317.0000000000000000
2213, 1, 6.2831853071795853, 1, 218360.0000000000000000
2235, 1, 6.2831853071795853, 1, 218360.0000000000000000
2253, 1, 6.2831853071795853, 1, 218360.0000000000000000
2271, 1, 6.2831853071795853, 1, 218380.0000000000291038
2289, 1, 6.2831853071795853, 1, 218400.0000000000000000
2313, 1, 6.2831853071795853, 1, 218434.0000000000291038
2335, 1, 6.2831853071795853, 1, 218480.0000000000291038
2357, 1, 6.2831853071795853, 1, 218480.0000000000291038
